    file problem time exit-status
1104 rdm20_31.apx SE-PR 98 0
1105 rdm20_32.apx EE-GR 99 0
1106 rdm20_32.apx SE-GR 97 0
1107 rdm20_32.apx EE-CO 98 0
1108 rdm20_32.apx SE-CO 100 0
1109 rdm20_32.apx EE-ST 98 0
1110 rdm20_32.apx SE-ST 99 0
1111 rdm20_32.apx EE-PR 99 0
1112 rdm20_32.apx SE-PR 99 0
1113 rdm20_33.apx EE-GR 98 0
1114 rdm20_33.apx SE-GR 97 0
1115 rdm20_33.apx EE-CO 98 0
1116 rdm20_33.apx SE-CO 99 0
1117 rdm20_33.apx EE-ST 98 0
1118 rdm20_33.apx SE-ST 98 0
1119 rdm20_33.apx EE-PR 99 0
1120 rdm20_33.apx SE-PR 98 0
1121 rdm20_34.apx EE-GR 99 0
1122 rdm20_34.apx SE-GR 98 0
1123 rdm20_34.apx EE-CO 99 0
1124 rdm20_34.apx SE-CO 99 0
1125 rdm20_34.apx EE-ST 98 0
1126 rdm20_34.apx SE-ST 97 0
1127 rdm20_34.apx EE-PR 100 0
1128 rdm20_34.apx SE-PR 98 0
1129 rdm20_35.apx EE-GR 99 0
1130 rdm20_35.apx SE-GR 98 0
1131 rdm20_35.apx EE-CO 99 0
1132 rdm20_35.apx SE-CO 98 0
1133 rdm20_35.apx EE-ST 99 0
1134 rdm20_35.apx SE-ST 99 0
1135 rdm20_35.apx EE-PR 100 0
1136 rdm20_35.apx SE-PR 98 0
1137 rdm20_4.apx EE-GR 99 0
1138 rdm20_4.apx SE-GR 98 0
1139 rdm20_4.apx EE-CO 100 0
1140 rdm20_4.apx SE-CO 99 0
1141 rdm20_4.apx EE-ST 100 0
1142 rdm20_4.apx SE-ST 98 0
1143 rdm20_4.apx EE-PR 100 0
1144 rdm20_4.apx SE-PR 99 0
1145 rdm20_5.apx EE-GR 98 0
1146 rdm20_5.apx SE-GR 99 0
1147 rdm20_5.apx EE-CO 98 0
1148 rdm20_5.apx SE-CO 100 0
1149 rdm20_5.apx EE-ST 98 0
1150 rdm20_5.apx SE-ST 99 0
1151 rdm20_5.apx EE-PR 99 0
1152 rdm20_5.apx SE-PR 100 0
1153 rdm20_6.apx EE-GR 115 0
1154 rdm20_6.apx SE-GR 98 0
1155 rdm20_6.apx EE-CO 98 0
1156 rdm20_6.apx SE-CO 100 0
1157 rdm20_6.apx EE-ST 98 0
1158 rdm20_6.apx SE-ST 98 0
1159 rdm20_6.apx EE-PR 100 0
1160 rdm20_6.apx SE-PR 99 0
1161 rdm50_0.apx EE-GR 102 0
1162 rdm50_0.apx SE-GR 101 0
1163 rdm50_0.apx EE-CO 104 0
1164 rdm50_0.apx SE-CO 102 0
1165 rdm50_0.apx EE-ST 104 0
1166 rdm50_0.apx SE-ST 103 0
1167 rdm50_0.apx EE-PR 102 0
1168 rdm50_0.apx SE-PR 105 0
1169 rdm50_1.apx EE-GR 101 0
1170 rdm50_1.apx SE-GR 102 0
1171 rdm50_1.apx EE-CO 102 0
1172 rdm50_1.apx SE-CO 104 0
1173 rdm50_1.apx EE-ST 101 0
1174 rdm50_1.apx SE-ST 102 0
1175 rdm50_1.apx EE-PR 104 0
1176 rdm50_1.apx SE-PR 102 0
1177 rdm50_10.apx EE-GR 101 0
1178 rdm50_10.apx SE-GR 98 0
1179 rdm50_10.apx EE-CO 100 0
1180 rdm50_10.apx SE-CO 98 0
1181 rdm50_10.apx EE-ST 99 0
1182 rdm50_10.apx SE-ST 99 0
1183 rdm50_10.apx EE-PR 99 0
1184 rdm50_10.apx SE-PR 99 0
1185 rdm50_11.apx EE-GR 99 0
1186 rdm50_11.apx SE-GR 99 0
1187 rdm50_11.apx EE-CO 99 0
1188 rdm50_11.apx SE-CO 98 0
1189 rdm50_11.apx EE-ST 100 0
1190 rdm50_11.apx SE-ST 99 0
1191 rdm50_11.apx EE-PR 98 0
1192 rdm50_11.apx SE-PR 98 0
1193 rdm50_12.apx EE-GR 98 0
1194 rdm50_12.apx SE-GR 98 0
1195 rdm50_12.apx EE-CO 98 0
1196 rdm50_12.apx SE-CO 100 0
1197 rdm50_12.apx EE-ST 98 0
1198 rdm50_12.apx SE-ST 98 0
1199 rdm50_12.apx EE-PR 100 0
1200 rdm50_12.apx SE-PR 98 0
1201 rdm50_13.apx EE-GR 99 0
1202 rdm50_13.apx SE-GR 98 0
1203 rdm50_13.apx EE-CO 101 0
1204 rdm50_13.apx SE-CO 98 0
1205 rdm50_13.apx EE-ST 99 0
1206 rdm50_13.apx SE-ST 99 0
1207 rdm50_13.apx EE-PR 100 0
1208 rdm50_13.apx SE-PR 98 0
1209 rdm50_14.apx EE-GR 99 0
1210 rdm50_14.apx SE-GR 99 0
1211 rdm50_14.apx EE-CO 99 0
1212 rdm50_14.apx SE-CO 99 0
1213 rdm50_14.apx EE-ST 98 0
1214 rdm50_14.apx SE-ST 99 0
1215 rdm50_14.apx EE-PR 98 0
1216 rdm50_14.apx SE-PR 99 0
1217 rdm50_15.apx EE-GR 98 0
1218 rdm50_15.apx SE-GR 100 0
1219 rdm50_15.apx EE-CO 98 0
1220 rdm50_15.apx SE-CO 100 0
1221 rdm50_15.apx EE-ST 98 0
1222 rdm50_15.apx SE-ST 100 0
1223 rdm50_15.apx EE-PR 98 0
1224 rdm50_15.apx SE-PR 98 0
1225 rdm50_2.apx EE-GR 101 0
1226 rdm50_2.apx SE-GR 101 0
1227 rdm50_2.apx EE-CO 103 0
1228 rdm50_2.apx SE-CO 102 0
1229 rdm50_2.apx EE-ST 103 0
1230 rdm50_2.apx SE-ST 101 0
1231 rdm50_2.apx EE-PR 104 0
1232 rdm50_2.apx SE-PR 102 0
1233 rdm50_20.apx EE-GR 116 0
1234 rdm50_20.apx SE-GR 98 0
1235 rdm50_20.apx EE-CO 99 0
1236 rdm50_20.apx SE-CO 101 0
1237 rdm50_20.apx EE-ST 100 0
1238 rdm50_20.apx SE-ST 100 0
1239 rdm50_20.apx EE-PR 99 0
1240 rdm50_20.apx SE-PR 101 0
1241 rdm50_21.apx EE-GR 99 0
1242 rdm50_21.apx SE-GR 99 0
1243 rdm50_21.apx EE-CO 101 0
1244 rdm50_21.apx SE-CO 99 0
1245 rdm50_21.apx EE-ST 101 0
1246 rdm50_21.apx SE-ST 99 0
1247 rdm50_21.apx EE-PR 99 0
1248 rdm50_21.apx SE-PR 98 0
1249 rdm50_22.apx EE-GR 99 0
1250 rdm50_22.apx SE-GR 100 0
1251 rdm50_22.apx EE-CO 100 0
1252 rdm50_22.apx SE-CO 101 0
1253 rdm50_22.apx EE-ST 100 0
1254 rdm50_22.apx SE-ST 101 0
1255 rdm50_22.apx EE-PR 100 0
1256 rdm50_22.apx SE-PR 100 0
1257 rdm50_23.apx EE-GR 99 0
1258 rdm50_23.apx SE-GR 100 0
1259 rdm50_23.apx EE-CO 99 0
1260 rdm50_23.apx SE-CO 100 0
1261 rdm50_23.apx EE-ST 101 0
1262 rdm50_23.apx SE-ST 99 0
1263 rdm50_23.apx EE-PR 99 0
1264 rdm50_23.apx SE-PR 99 0
1265 rdm50_24.apx EE-GR 98 0
1266 rdm50_24.apx SE-GR 100 0
1267 rdm50_24.apx EE-CO 99 0
1268 rdm50_24.apx SE-CO 99 0
1269 rdm50_24.apx EE-ST 99 0
1270 rdm50_24.apx SE-ST 99 0
1271 rdm50_24.apx EE-PR 98 0
1272 rdm50_24.apx SE-PR 101 0
1273 rdm50_25.apx EE-GR 99 0
1274 rdm50_25.apx SE-GR 99 0
1275 rdm50_25.apx EE-CO 101 0
1276 rdm50_25.apx SE-CO 99 0
1277 rdm50_25.apx EE-ST 101 0
1278 rdm50_25.apx SE-ST 100 0
1279 rdm50_25.apx EE-PR 100 0
1280 rdm50_25.apx SE-PR 100 0
1281 rdm50_3.apx EE-GR 101 0
1282 rdm50_3.apx SE-GR 103 0
1283 rdm50_3.apx EE-CO 102 0
1284 rdm50_3.apx SE-CO 104 0
1285 rdm50_3.apx EE-ST 103 0
1286 rdm50_3.apx SE-ST 102 0
1287 rdm50_3.apx EE-PR 104 0
1288 rdm50_3.apx SE-PR 102 0
1289 rdm50_30.apx EE-GR 99 0
1290 rdm50_30.apx SE-GR 100 0
1291 rdm50_30.apx EE-CO 99 0
1292 rdm50_30.apx SE-CO 98 0
1293 rdm50_30.apx EE-ST 99 0
1294 rdm50_30.apx SE-ST 99 0
1295 rdm50_30.apx EE-PR 98 0
1296 rdm50_30.apx SE-PR 101 0
1297 rdm50_31.apx EE-GR 99 0
1298 rdm50_31.apx SE-GR 99 0
1299 rdm50_31.apx EE-CO 99 0
1300 rdm50_31.apx SE-CO 100 0
1301 rdm50_31.apx EE-ST 100 0
1302 rdm50_31.apx SE-ST 100 0
1303 rdm50_31.apx EE-PR 99 0
1304 rdm50_31.apx SE-PR 100 0
1305 rdm50_32.apx EE-GR 99 0
1306 rdm50_32.apx SE-GR 99 0
1307 rdm50_32.apx EE-CO 99 0
1308 rdm50_32.apx SE-CO 100 0
1309 rdm50_32.apx EE-ST 98 0
1310 rdm50_32.apx SE-ST 100 0
1311 rdm50_32.apx EE-PR 99 0
1312 rdm50_32.apx SE-PR 100 0
1313 rdm50_33.apx EE-GR 99 0
1314 rdm50_33.apx SE-GR 98 0
1315 rdm50_33.apx EE-CO 100 0
1316 rdm50_33.apx SE-CO 99 0
1317 rdm50_33.apx EE-ST 100 0
1318 rdm50_33.apx SE-ST 99 0
1319 rdm50_33.apx EE-PR 100 0
1320 rdm50_33.apx SE-PR 99 0
1321 rdm50_34.apx EE-GR 98 0
1322 rdm50_34.apx SE-GR 100 0
1323 rdm50_34.apx EE-CO 99 0
1324 rdm50_34.apx SE-CO 100 0
1325 rdm50_34.apx EE-ST 99 0
1326 rdm50_34.apx SE-ST 100 0
1327 rdm50_34.apx EE-PR 99 0
1328 rdm50_34.apx SE-PR 101 0
1329 rdm50_35.apx EE-GR 98 0
1330 rdm50_35.apx SE-GR 100 0
1331 rdm50_35.apx EE-CO 98 0
1332 rdm50_35.apx SE-CO 101 0
1333 rdm50_35.apx EE-ST 100 0
1334 rdm50_35.apx SE-ST 99 0
1335 rdm50_35.apx EE-PR 98 0
1336 rdm50_35.apx SE-PR 101 0
1337 rdm50_4.apx EE-GR 102 0
1338 rdm50_4.apx SE-GR 103 0
1339 rdm50_4.apx EE-CO 102 0
1340 rdm50_4.apx SE-CO 104 0
1341 rdm50_4.apx EE-ST 102 0
1342 rdm50_4.apx SE-ST 103 0
1343 rdm50_4.apx EE-PR 102 0
1344 rdm50_4.apx SE-PR 102 0
1345 rdm50_5.apx EE-GR 127 0
1346 rdm50_5.apx SE-GR 101 0
1347 rdm50_5.apx EE-CO 103 0
1348 rdm50_5.apx SE-CO 103 0
1349 rdm50_5.apx EE-ST 102 0
1350 rdm50_5.apx SE-ST 104 0
1351 rdm50_5.apx EE-PR 103 0
1352 rdm50_5.apx SE-PR 104 0
1353 real_0.apx EE-GR 147 0
1354 real_0.apx SE-GR 123 0
1355 real_0.apx EE-CO 687 6
1356 real_0.apx SE-CO 818 6
1357 real_0.apx EE-ST 573 0
1358 real_0.apx SE-ST 128 0
1359 real_0.apx EE-PR 980 6
1360 real_0.apx SE-PR 1046 6
1361 real_1.apx EE-GR 750 0
1362 real_1.apx SE-GR 1870 0
1363 real_1.apx EE-CO 1339 6
1364 real_1.apx SE-CO 1545 6
1365 real_1.apx EE-ST 1401 0
1366 real_1.apx SE-ST 723 0
1367 real_1.apx EE-PR 1412 6
1368 real_1.apx SE-PR 1528 6
1369 real_10.apx EE-GR 563 0
1370 real_10.apx SE-GR 201 0
1371 real_10.apx EE-CO 2199 6
1372 real_10.apx SE-CO 998 6
1373 real_10.apx EE-ST 249 0
1374 real_10.apx SE-ST 340 0
1375 real_10.apx EE-PR 2923 6
1376 real_10.apx SE-PR 1165 6
1377 real_11.apx EE-GR 947 0
1378 real_11.apx SE-GR 823 0
1379 real_11.apx EE-CO 2368 6
1380 real_11.apx SE-CO 1467 6
1381 real_11.apx EE-ST 746 0
1382 real_11.apx SE-ST 609 0
1383 real_11.apx EE-PR 1775 6
1384 real_11.apx SE-PR 2059 6
1385 real_12.apx EE-GR 3895 0
1386 real_12.apx SE-GR 608 0
1387 real_12.apx EE-CO 1254 6
1388 real_12.apx SE-CO 1470 6
1389 real_12.apx EE-ST 680 0
1390 real_12.apx SE-ST 2936 0
1391 real_12.apx EE-PR 1345 6
1392 real_12.apx SE-PR 1504 6
1393 real_13.apx EE-GR 875 0
1394 real_13.apx SE-GR 625 0
1395 real_13.apx EE-CO 1676 6
1396 real_13.apx SE-CO 1693 6
1397 real_13.apx EE-ST 3446 0
1398 real_13.apx SE-ST 640 0
1399 real_13.apx EE-PR 1254 6
1400 real_13.apx SE-PR 1493 6
1401 real_14.apx EE-GR 878 0
1402 real_14.apx SE-GR 973 0
1403 real_14.apx EE-CO 1616 6
1404 real_14.apx SE-CO 1473 6
1405 real_14.apx EE-ST 1053 0
1406 real_14.apx SE-ST 1072 0
1407 real_14.apx EE-PR 1902 6
1408 real_14.apx SE-PR 1485 6
1409 real_15.apx EE-GR 729 0
1410 real_15.apx SE-GR 806 0
1411 real_15.apx EE-CO 1514 6
1412 real_15.apx SE-CO 1338 6
1413 real_15.apx EE-ST 2990 0
1414 real_15.apx SE-ST 478 0
1415 real_15.apx EE-PR 1135 6
1416 real_15.apx SE-PR 1329 6
1417 real_16.apx EE-GR 664 0
1418 real_16.apx SE-GR 230 0
1419 real_16.apx EE-CO 1815 6
1420 real_16.apx SE-CO 1478 6
1421 real_16.apx EE-ST 283 0
1422 real_16.apx SE-ST 238 0
1423 real_16.apx EE-PR 2733 6
1424 real_16.apx SE-PR 1359 6
1425 real_17.apx EE-GR 1066 0
1426 real_17.apx SE-GR 556 0
1427 real_17.apx EE-CO 1610 6
1428 real_17.apx SE-CO 1648 6
1429 real_17.apx EE-ST 3323 0
1430 real_17.apx SE-ST 504 0
1431 real_17.apx EE-PR 1167 6
1432 real_17.apx SE-PR 1346 6
1433 real_18.apx EE-GR 784 0
1434 real_18.apx SE-GR 565 0
1435 real_18.apx EE-CO 1331 6
1436 real_18.apx SE-CO 1516 6
1437 real_18.apx EE-ST 1118 0
1438 real_18.apx SE-ST 540 0
1439 real_18.apx EE-PR 1317 6
1440 real_18.apx SE-PR 1462 6
1441 real_19.apx EE-GR 3437 0
1442 real_19.apx SE-GR 361 0
1443 real_19.apx EE-CO 965 6
1444 real_19.apx SE-CO 1200 6
1445 real_19.apx EE-ST 428 0
1446 real_19.apx SE-ST 326 0
1447 real_19.apx EE-PR 2962 6
1448 real_19.apx SE-PR 1262 6
1449 real_2.apx EE-GR 1250 0
1450 real_2.apx SE-GR 586 0
1451 real_2.apx EE-CO 1244 6
1452 real_2.apx SE-CO 1426 6
1453 real_2.apx EE-ST 599 0
1454 real_2.apx SE-ST 616 0
1455 real_2.apx EE-PR 2103 6
1456 real_2.apx SE-PR 1459 6
1457 real_3.apx EE-GR 1197 0
1458 real_3.apx SE-GR 735 0
1459 real_3.apx EE-CO 1717 6
1460 real_3.apx SE-CO 1614 6
1461 real_3.apx EE-ST 880 0
1462 real_3.apx SE-ST 702 0
1463 real_3.apx EE-PR 2881 6
1464 real_3.apx SE-PR 1574 6
1465 real_4.apx EE-GR 1148 0
1466 real_4.apx SE-GR 800 0
1467 real_4.apx EE-CO 1485 6
1468 real_4.apx SE-CO 1585 6
1469 real_4.apx EE-ST 796 0
1470 real_4.apx SE-ST 976 0
1471 real_4.apx EE-PR 1555 6
1472 real_4.apx SE-PR 1731 6
1473 real_5.apx EE-GR 1331 0
1474 real_5.apx SE-GR 729 0
1475 real_5.apx EE-CO 1544 6
1476 real_5.apx SE-CO 1644 6
1477 real_5.apx EE-ST 744 0
1478 real_5.apx SE-ST 727 0
1479 real_5.apx EE-PR 1590 6
1480 real_5.apx SE-PR 1549 6
1481 real_6.apx EE-GR 327 0
1482 real_6.apx SE-GR 158 0
1483 real_6.apx EE-CO 2060 6
1484 real_6.apx SE-CO 1616 6
1485 real_6.apx EE-ST 3813 0
1486 real_6.apx SE-ST 158 0
1487 real_6.apx EE-PR 928 6
1488 real_6.apx SE-PR 1009 6
1489 real_7.apx EE-GR 1153 0
1490 real_7.apx SE-GR 2628 0
1491 real_7.apx EE-CO 1223 6
1492 real_7.apx SE-CO 1443 6
1493 real_7.apx EE-ST 1159 0
1494 real_7.apx SE-ST 2850 0
1495 real_7.apx EE-PR 1236 6
1496 real_7.apx SE-PR 1440 6
1497 real_8.apx EE-GR 806 0
1498 real_8.apx SE-GR 442 0
1499 real_8.apx EE-CO 1758 6
1500 real_8.apx SE-CO 1649 6
1501 real_8.apx EE-ST 719 0
1502 real_8.apx SE-ST 453 0
1503 real_8.apx EE-PR 1886 6
1504 real_8.apx SE-PR 1456 6
1505 real_9.apx EE-GR 358 0
1506 real_9.apx SE-GR 186 0
1507 real_9.apx EE-CO 1990 6
1508 real_9.apx SE-CO 2587 6
1509 real_9.apx EE-ST 3784 0
1510 real_9.apx SE-ST 185 0
1511 real_9.apx EE-PR 900 6
1512 real_9.apx SE-PR 1040 6
